scenario_id,collection,budget,graph,result_set_id,source_result_set_id,approach_id,approach_label,is_reference,seed,seed_count,generations,population_size,mutation_rate,reward,cost,explicit_reward,validated_reward,runtime_seconds,is_valid,validation_notes,computed_reward,computed_cost,unique_visited_nodes,route_hops,reference_type,reference_reward,reward_ratio,is_winner
planar_weighted_large_budget100,planar_weighted_large,100,graph_050.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2153,99,,,,True,,2153,99,33,60,best_known,2153,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_050.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2153,99,,,67.25406379206106,True,,2153,99,33,60,best_known,2153,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_051.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2203,99,,,,True,,2203,99,33,56,best_known,2203,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_051.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2203,99,,,54.90212412504479,True,,2203,99,33,56,best_known,2203,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_052.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2369,100,,,,True,,2369,100,34,63,best_known,2369,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_052.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2369,100,,,65.36226950003766,True,,2369,100,34,63,best_known,2369,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_053.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2465,100,,,,True,,2465,100,38,66,best_known,2465,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_053.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2465,100,,,67.0169976670295,True,,2465,100,38,66,best_known,2465,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_054.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2269,99,,,,True,,2269,99,34,59,best_known,2269,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_054.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2269,99,,,67.18361474992707,True,,2269,99,34,59,best_known,2269,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_055.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2574,99,,,,True,,2574,99,38,62,best_known,2640,0.975,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_055.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2640,99,,,63.66807037498802,True,,2640,99,39,62,best_known,2640,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_056.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2453,100,,,,True,,2453,100,37,64,best_known,2453,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_056.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2453,100,,,65.08587145782076,True,,2453,100,37,64,best_known,2453,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_057.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2390,100,,,,True,,2390,100,37,62,best_known,2400,0.9958333333333333,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_057.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2400,100,,,66.53950304212049,True,,2400,100,37,63,best_known,2400,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_058.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2458,100,,,,True,,2458,100,38,62,best_known,2458,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_058.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2458,100,,,62.39847162505612,True,,2458,100,38,62,best_known,2458,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_059.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2170,99,,,,True,,2170,99,32,57,best_known,2170,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_059.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2170,99,,,59.413925791857764,True,,2170,99,32,57,best_known,2170,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_060.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2513,99,,,,True,,2513,99,38,66,best_known,2564,0.9801092043681747,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_060.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2564,100,,,67.15865729097277,True,,2564,100,39,65,best_known,2564,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_061.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2353,99,,,,True,,2353,99,36,64,best_known,2353,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_061.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2353,99,,,73.54002854088321,True,,2353,99,36,64,best_known,2353,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_062.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2420,100,,,,True,,2420,100,37,61,best_known,2420,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_062.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2420,100,,,70.1379739579279,True,,2420,100,37,61,best_known,2420,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_063.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2406,100,,,,True,,2406,100,35,56,best_known,2406,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_063.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2406,100,,,57.2937066659797,True,,2406,100,35,56,best_known,2406,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_064.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2101,99,,,,True,,2101,99,32,58,best_known,2101,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_064.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2101,99,,,62.933875042013824,True,,2101,99,32,58,best_known,2101,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_065.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2349,99,,,,True,,2349,99,35,56,best_known,2349,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_065.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2349,99,,,67.86732841702178,True,,2349,99,35,56,best_known,2349,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_066.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2284,100,,,,True,,2284,100,38,62,best_known,2284,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_066.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2284,100,,,66.16840829188004,True,,2284,100,38,62,best_known,2284,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_067.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2707,100,,,,True,,2707,100,37,63,best_known,2707,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_067.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2707,100,,,75.92402108386159,True,,2707,100,37,63,best_known,2707,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_068.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2559,100,,,,True,,2559,100,35,65,best_known,2585,0.9899419729206963,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_068.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2585,100,,,68.60677216690965,True,,2585,100,35,62,best_known,2585,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_069.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2382,100,,,,True,,2382,100,34,68,best_known,2382,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_069.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2382,100,,,66.85516395792365,True,,2382,100,34,68,best_known,2382,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_070.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2564,99,,,,True,,2564,99,35,61,best_known,2566,0.9992205767731879,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_070.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2566,100,,,76.75914212502539,True,,2566,100,35,58,best_known,2566,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_071.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2218,99,,,,True,,2218,99,36,69,best_known,2249,0.9862160960426857,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_071.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2249,100,,,81.57990899984725,True,,2249,100,37,68,best_known,2249,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_072.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2702,100,,,,True,,2702,100,38,68,best_known,2702,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_072.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2702,100,,,75.53102095797658,True,,2702,100,38,68,best_known,2702,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_073.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2492,100,,,,True,,2492,100,39,61,best_known,2492,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_073.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2492,100,,,63.88045200007036,True,,2492,100,39,61,best_known,2492,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_074.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2461,100,,,,True,,2461,100,34,63,best_known,2461,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_074.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2461,100,,,64.02034091693349,True,,2461,100,34,63,best_known,2461,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_075.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2539,100,,,,True,,2539,100,39,60,best_known,2539,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_075.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2539,100,,,49.136195790953934,True,,2539,100,39,60,best_known,2539,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_076.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2251,100,,,,True,,2251,100,35,63,best_known,2251,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_076.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2251,100,,,71.60671191709116,True,,2251,100,35,63,best_known,2251,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_077.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2348,99,,,,True,,2348,99,37,66,best_known,2348,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_077.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2348,99,,,62.19888800010085,True,,2348,99,37,66,best_known,2348,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_078.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2335,99,,,,True,,2335,99,34,61,best_known,2335,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_078.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2335,99,,,71.72424737503752,True,,2335,99,34,61,best_known,2335,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_079.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2346,99,,,,True,,2346,99,34,57,best_known,2346,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_079.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2346,99,,,58.26785716600716,True,,2346,99,34,57,best_known,2346,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_080.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2377,100,,,,True,,2377,100,36,63,best_known,2377,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_080.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2377,100,,,61.09019387513399,True,,2377,100,36,63,best_known,2377,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_081.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2286,99,,,,True,,2286,99,36,64,best_known,2286,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_081.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2286,99,,,65.79966233321466,True,,2286,99,36,64,best_known,2286,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_082.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2397,100,,,,True,,2397,100,38,60,best_known,2397,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_082.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2397,100,,,55.00306124985218,True,,2397,100,38,60,best_known,2397,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_083.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2094,100,,,,True,,2094,100,36,56,best_known,2227,0.9402784014369107,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_083.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2227,100,,,48.15164329204708,True,,2227,100,36,57,best_known,2227,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_084.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2377,100,,,,True,,2377,100,37,56,best_known,2377,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_084.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2377,100,,,53.46985904220492,True,,2377,100,37,56,best_known,2377,1.0,False
